gene_name	norm_DE
APOBEC3C	9.13179683030013e-6
FLOT1	9.124795837799566e-6
GAS7	9.114965655735028e-6
ZCCHC10	9.114089121927302e-6
SUMO1	9.109818052684178e-6
NR2E3	9.108026238170787e-6
QPRT	9.105880832848853e-6
SMTNL1	9.098843052898848e-6
NPR2	9.08727114849271e-6
MRPS35	9.08688654350629e-6
TMEM51	9.085185511302168e-6
EXOC7	9.074977884560394e-6
GPR37L1	9.073762193186865e-6
PRSS8	9.073522232757026e-6
RAD54L	9.073522232757026e-6
DZIP1	9.073522232757026e-6
ZRANB3	9.061556578267875e-6
ARSF	9.061014640649753e-6
MICA	9.052199976315095e-6
SMLR1	9.036517808176097e-6
CLEC11A	9.03232428750985e-6
ARL5B	9.03232428750985e-6
KCNQ4	9.0164205143811e-6
FOXA1	9.0164205143811e-6
PRPF19	9.01601809557152e-6
TMEM236	9.01601809557152e-6
LBR	9.015544285820322e-6
EMCN	9.015544285820322e-6
TMPRSS11E	9.010211189911411e-6
C16orf70	9.010211189911411e-6
GULP1	9.010211189911411e-6
LINC02218	8.998321771624056e-6
FAM117A	8.996882105777006e-6
AP001054.1	8.984173609258782e-6
HES6	8.978278736825833e-6
C3orf62	8.972999173839649e-6
APEX1	8.962296729958221e-6
TMEM155	8.962296729958221e-6
EPHA6	8.959259140566146e-6
ERMP1	8.959259140566146e-6
CKAP2	8.959259140566146e-6
CBR4	8.959259140566146e-6
AKAP5	8.959259140566146e-6
OR52E4	8.959259140566146e-6
UBE2G2	8.959259140566146e-6
IARS1	8.959259140566146e-6
GGNBP2	8.959259140566146e-6
MTA2	8.950838990568e-6
ZNF354B	8.943113939754134e-6
ZNF720	8.941252825197328e-6
MCRS1	8.933978370194021e-6
SLCO4A1	8.922702701451357e-6
ZMAT1	8.922702701451357e-6
CREB3L2	8.922702701451357e-6
LDHD	8.91906672990263e-6
TOMM5	8.918003390718755e-6
ANXA3	8.916019525101343e-6
ZNF605	8.914740421060709e-6
CENPF	8.908459961216465e-6
ARMC2	8.908459961216465e-6
PIN4	8.893402744449093e-6
PDZK1	8.893402744449093e-6
PHF24	8.887974486703625e-6
LMOD2	8.887974486703625e-6
PDP2	8.885819242664632e-6
CRYBB1	8.880988155976039e-6
PNMA1	8.87121143635866e-6
GABARAPL2	8.86682147319928e-6
RPRD1A	8.86682147319928e-6
RAD21L1	8.86682147319928e-6
CCDC38	8.864498451365252e-6
CYP27B1	8.853292679190172e-6
AARSD1	8.85213050956114e-6
OR2AT4	8.850842240519229e-6
NIPAL3	8.847346680387617e-6
CCDC190	8.847346680387617e-6
E2F4	8.847346680387617e-6
USP46	8.846805741473587e-6
RPL7L1	8.846805741473587e-6
TMEM190	8.846805741473587e-6
DPCD	8.846805741473587e-6
ZNF84	8.846805741473587e-6
AC008397.1	8.846805741473587e-6
TNK2	8.84412338922636e-6
ZNF106	8.84412338922636e-6
ACVR1C	8.84337205967485e-6
BAG3	8.836895865869022e-6
C4orf36	8.836895865869022e-6
FAM241A	8.835520230025578e-6
SF3B3	8.835520230025578e-6
KHDRBS2	8.828727424795002e-6
COL6A1	8.815687836841413e-6
LMBR1L	8.809008829085485e-6
TOPORS	8.808007655339346e-6
TMEM178B	8.808007655339346e-6
STOM	8.806028274839633e-6
HLF	8.801109200390324e-6
SLC25A38	8.801109200390324e-6
SERPIND1	8.80024705155871e-6
NLRP11	8.80024705155871e-6
FASTKD1	8.790901448695518e-6
IGBP1	8.782414308111867e-6
CENPA	8.782414308111867e-6
CLDN23	8.782414308111867e-6
P2RX6	8.782086186889899e-6
CACHD1	8.782086186889899e-6
ZNF280B	8.782086186889899e-6
CD1C	8.777241143954554e-6
ITIH6	8.776834033859171e-6
TBC1D3F	8.774052269178463e-6
TM2D2	8.76808590139063e-6
PIF1	8.764281971409374e-6
FAF1	8.749863726694568e-6
CUL2	8.74952741655624e-6
VSTM5	8.74952741655624e-6
RFXANK	8.745202759274878e-6
PLEKHN1	8.741680190328967e-6
TNFRSF14	8.737286199214873e-6
TMEM132B	8.734073620570616e-6
PAQR6	8.734073620570616e-6
ACTR3C	8.733811115561404e-6
ZNF136	8.733811115561404e-6
RP9	8.730627795691505e-6
TARS1	8.709066079892118e-6
FAM135B	8.708612512769978e-6
SSU72	8.708612512769978e-6
LAS1L	8.708265548623135e-6
ANKRD2	8.708265548623135e-6
FAM241B	8.708265548623135e-6
RNF14	8.706342980141275e-6
CRLS1	8.706342980141275e-6
CALM3	8.706342980141275e-6
GSTK1	8.706342980141275e-6
TRIM67	8.70360946464496e-6
LGMN	8.695410110908423e-6
NALCN	8.695410110908423e-6
CTRC	8.695410110908423e-6
NAP1L3	8.695410110908423e-6
LIPJ	8.695410110908423e-6
PLBD1	8.694468710533564e-6
SLC39A12	8.694468710533564e-6
DCTN5	8.694468710533564e-6
FAM166C	8.694468710533564e-6
NDUFB1	8.694468710533564e-6
ZNF841	8.694468710533564e-6
FAM155A	8.694468710533564e-6
SSBP4	8.677578247820205e-6
ADAMTSL2	8.677578247820205e-6
PPP2CA	8.663706634620677e-6
CCDC18	8.663706634620677e-6
TSFM	8.663706634620677e-6
TRIM21	8.663706634620677e-6
USP32	8.663706634620677e-6
SPATA16	8.662116158535926e-6
PRR27	8.662116158535926e-6
SLCO6A1	8.662116158535926e-6
MAP11	8.662024689624075e-6
EMD	8.659401081386525e-6
HSPA9	8.659314157979712e-6
GOT2	8.659314157979712e-6
ANKRD30BL	8.659314157979712e-6
OASL	8.653467693129538e-6
MZB1	8.650900207026257e-6
SLC24A2	8.650720001571466e-6
PLEKHO1	8.649430792079827e-6
XRN2	8.649430792079827e-6
RETN	8.649430792079827e-6
TRPC4	8.649430792079827e-6
RPL26	8.649430792079827e-6
PRDX3	8.649430792079827e-6
GLYATL1	8.649430792079827e-6
CEACAM3	8.649430792079827e-6
SLCO2B1	8.64835748749903e-6
DPM3	8.641272504924095e-6
ZFYVE21	8.63958491992411e-6
ZWINT	8.63958491992411e-6
ATG4C	8.63958491992411e-6
EMSY	8.63958491992411e-6
ZNF66	8.63958491992411e-6
SETD4	8.638938569521093e-6
MOCOS	8.614180576524066e-6
PPFIA2	8.612712974473626e-6
ZNF438	8.607530101090227e-6
ZNF57	8.594726660774638e-6
CUL4A	8.59425280721072e-6
RXRB	8.591713917206156e-6
TPST2	8.591163857000706e-6
STXBP4	8.588839475014325e-6
CSNK1A1	8.585299357928127e-6
ZC3HAV1L	8.579318309881098e-6
ATP5MPL	8.573303359051455e-6
THOC7	8.56706710216537e-6
GLB1L2	8.560973702943086e-6
PCYT1A	8.559948083924389e-6
ANKRD20A3P	8.558982016803304e-6
PPP4C	8.553796742130834e-6
CYP2C8	8.543147047304969e-6
TGFB1I1	8.543147047304969e-6
STAC2	8.543147047304969e-6
CRYZL1	8.5421783593648265e-06
IFNL3	8.532993818000153e-6
PSMB6	8.519520667166109e-6
MYLK2	8.519520389927841e-6
HNRNPUL1	8.519520389927841e-6
ECM2	8.519520389927841e-6
GOLGA8M	8.513932860431944e-6
C4orf46	8.513932860431944e-6
CAPN15	8.512489383886216e-6
SF3B1	8.506863730039037e-6
CPXM1	8.504894558325646e-6
PCGF5	8.504894558325646e-6
CBX6	8.504894558325646e-6
ZBED8	8.504894558325646e-6
EIPR1	8.502683841742197e-6
AAMDC	8.502683841742197e-6
WNT7A	8.4957023561661e-6
REM1	8.491698435958212e-6
TCF20	8.491698435958212e-6
ADCY10	8.491698435958212e-6
HOXB6	8.485522167317009e-6
RIMS2	8.485522167317009e-6
MYH8	8.483666535181374e-6
MEGF6	8.483666535181374e-6
IGF2	8.483666535181374e-6
NEBL	8.480793810556364e-6
COA1	8.480793810556364e-6
ITFG2	8.480793810556364e-6
NUDCD1	8.480793810556364e-6
RBM48	8.480793810556364e-6
PRR15	8.480793810556364e-6
PET117	8.480793810556364e-6
FKBP2	8.480509948151865e-6
PAK4	8.477304315810453e-6
EFNA5	8.476381305267085e-6
ARCN1	8.474831988064543e-6
KIF11	8.474681682494695e-6
CLEC18A	8.474681682494695e-6
ZNF292	8.474681682494695e-6
LEPR	8.473284751703713e-6
STX8	8.473284751703713e-6
WDR26	8.472457952547958e-6
CENPQ	8.462556469671874e-6
C20orf173	8.461570613944642e-6
PDZD9	8.461570613944642e-6
C1orf158	8.461570613944642e-6
PTPN11	8.461570613944642e-6
FAM72A	8.461570613944642e-6
SORD	8.455290988207872e-6
HS3ST5	8.455290988207872e-6
MPG	8.453125198630661e-6
PRR7	8.453125198630661e-6
ANAPC16	8.453125198630661e-6
COMMD8	8.453125198630661e-6
GTPBP6	8.453125198630661e-6
C9orf50	8.453125198630661e-6
PCNX3	8.453125198630661e-6
CARD18	8.453125198630661e-6
CLEC5A	8.453125198630661e-6
RCC1L	8.453125198630661e-6
DPYSL5	8.448465684505925e-6
CCDC138	8.448465684505925e-6
PYY	8.444125575481074e-6
LRRC9	8.444125575481074e-6
TUBA1C	8.442452362819807e-6
LUZP2	8.43556381050986e-6
POLR2K	8.394176016609214e-6
AP2M1	8.394176016609214e-6
TRIM71	8.394176016609214e-6
C1orf52	8.393894135152355e-6
IL1RL2	8.392838913432816e-6
NUP133	8.388522428980337e-6
TPTE2	8.388522428980337e-6
ZNF394	8.388522428980337e-6
ASB5	8.388522428980337e-6
FAM72B	8.388522428980337e-6
PRMT5	8.386717300141658e-6
SIRT3	8.386717300141658e-6
OR6Y1	8.378269287510495e-6
SLX4IP	8.37091866396147e-6
KCNA7	8.366707745146601e-6
FAM171A2	8.363190512713469e-6
CEP57L1	8.36182204186969e-6
LSM4	8.361194171430658e-6
UCN	8.361020025233731e-6
PLEKHJ1	8.358926353210784e-6
MYH10	8.358926353210784e-6
GID4	8.358926353210784e-6
GRIA1	8.358926353210784e-6
NAA15	8.358926353210784e-6
MAJIN	8.358926353210784e-6
RSBN1L	8.358926353210784e-6
CENPP	8.358926353210784e-6
CNMD	8.356505276645046e-6
OR11A1	8.356505276645046e-6
MFN2	8.354326897065271e-6
OR4K13	8.340447778615737e-6
EFCAB8	8.340447778615737e-6
ZNF205	8.336107560151186e-6
WWOX	8.336107560151186e-6
SLC36A3	8.330782743644979e-6
IL33	8.327852921669636e-6
TPRKB	8.327852921669636e-6
CDH8	8.327852921669636e-6
PAK1IP1	8.323553185060042e-6
RPS8	8.323553185060042e-6
NEUROD1	8.323553185060042e-6
CTRB1	8.323553185060042e-6
RIMBP3C	8.323553185060042e-6
R3HDM1	8.31465535895833e-6
MRPL19	8.31465535895833e-6
TRIM63	8.31465535895833e-6
RP1	8.314260562790608e-6
PHF19	8.30955815057545e-6
ZNF518B	8.30955815057545e-6
PSTK	8.30955815057545e-6
ARID3C	8.30955815057545e-6
CHI3L1	8.301151391687649e-6
CLEC3B	8.301151391687649e-6
COPS8	8.3009490549462e-6
UNG	8.287202645195897e-6
NCDN	8.2857041966769e-6
GABRP	8.2857041966769e-6
AANAT	8.2857041966769e-6
STXBP5L	8.2857041966769e-6
OR1Q1	8.2857041966769e-6
TGM6	8.2857041966769e-6
FN3K	8.2857041966769e-6
ZNF98	8.2857041966769e-6
HSBP1L1	8.2857041966769e-6
SRXN1	8.2857041966769e-6
ZNF32	8.285580601834764e-6
TTC14	8.279211688333029e-6
SDF2	8.27600301143476e-6
ZNF322	8.27600301143476e-6
SEMA3F	8.27431863874193e-6
TM9SF3	8.268467627175192e-6
SYT5	8.268467627175192e-6
CCNT1	8.267541366332277e-6
SPRYD3	8.263930698012341e-6
LAIR1	8.258353160086823e-6
PAPOLA	8.25231308940914e-6
MRPL34	8.25231308940914e-6
PCBD2	8.25231308940914e-6
MZT2B	8.25231308940914e-6
C16orf86	8.25231308940914e-6
FAM72D	8.25231308940914e-6
CDIP1	8.246178480182638e-6
BAHD1	8.246178480182638e-6
BEX3	8.246178480182638e-6
LTN1	8.243709543291007e-6
KLF6	8.242812448900997e-6
PHKG1	8.242812448900997e-6
CSNK1G3	8.230615466223424e-6
AASDHPPT	8.222064719431056e-6
SCG5	8.221394042532066e-6
GLA	8.217711037597396e-6
RPL18A	8.217711037597396e-6
RPL15	8.217711037597396e-6
SDAD1	8.217711037597396e-6
CHCHD2	8.208288696651952e-6
SLC25A47	8.194970498573918e-6
DRD3	8.194970498573918e-6
SUPT3H	8.194970498573918e-6
SMIM10L2B	8.194970498573918e-6
FOLR3	8.191671950312468e-6
AC098588.2	8.191671950312468e-6
TEX2	8.187425695097e-6
HEMGN	8.187425695097e-6
TIMM29	8.187425695097e-6
AQP7	8.182468726364975e-6
VAMP2	8.182190328557938e-6
C6orf141	8.176151852018284e-6
DAAM1	8.176117015432418e-6
HCFC2	8.172184792295185e-6
RBP1	8.172184792295185e-6
VPS54	8.172184792295185e-6
CD320	8.172184792295185e-6
RUSC2	8.172184792295185e-6
RTL3	8.171571309058526e-6
FRAS1	8.151469505025704e-6
TSPAN8	8.144109703180171e-6
GJB7	8.144109703180171e-6
TCAIM	8.144109703180171e-6
RPS27AP5	8.144109703180171e-6
ZDHHC21	8.142124218018796e-6
C5	8.138630659933641e-6
C2orf92	8.138630659933641e-6
ZNF692	8.133475869384342e-6
TECPR1	8.130243356438552e-6
ITPRID1	8.12756424540036e-6
DDT	8.125650560390934e-6
TTC37	8.124520285854124e-6
HS3ST1	8.120140037334973e-6
RBBP8	8.120140037334973e-6
PPIL3	8.120140037334973e-6
C18orf63	8.119040137912821e-6
RDX	8.118527939788262e-6
CCR10	8.118527939788262e-6
TXNRD3	8.118527939788262e-6
HERC1	8.118336440476284e-6
RACK1	8.114525477271158e-6
EEF1AKMT3	8.11317491386313e-6
CCDC114	8.105112303635715e-6
TTC12	8.105112303635715e-6
NNT	8.091313323027958e-6
MCM3AP	8.081328762608347e-6
GLE1	8.078366901228178e-6
GTF3C5	8.077760285259427e-6
SERPINA1	8.077760285259427e-6
KLHDC1	8.077760285259427e-6
ERCC4	8.075890264840215e-6
ZNF839	8.074547281004606e-6
MYO1B	8.074547281004606e-6
TRIM13	8.072455638369123e-6
ARHGDIG	8.072455638369123e-6
CALHM4	8.055331664098363e-6
SMIM18	8.055331664098363e-6
DHX30	8.05050485457914e-6
HM13	8.040775365943112e-6
GPR157	8.03823653040107e-6
OR56A3	8.024595987805304e-6
MRPL24	8.024263298547683e-6
PSMB3	8.01389666239551e-6
ABCB10	8.013626422746587e-6
HMBOX1	8.009902041439181e-6
SGCB	8.009902041439181e-6
NDUFS1	8.002607460623831e-6
SQOR	8.002607460623831e-6
C4orf17	8.001655105011447e-6
TMEM250	8.001655105011447e-6
DHPS	7.996593340704685e-6
RRP12	7.991103002425062e-6
DIMT1	7.991103002425062e-6
SOX12	7.991103002425062e-6
AKNA	7.984230520036267e-6
CATSPER3	7.984230520036267e-6
SLC30A10	7.980708901801328e-6
ADAM12	7.979317267317267e-6
TTR	7.97411747854945e-6
SAR1B	7.97411747854945e-6
EIF2S3	7.961322677751737e-6
SCRN2	7.950180258212027e-6
CCDC184	7.950180258212027e-6
TMEM38B	7.946866791204156e-6
IL22	7.946866791204156e-6
HDAC8	7.946866791204156e-6
MAN1A2	7.946866791204156e-6
OR10A6	7.94670080632372e-6
HELLS	7.944703352451108e-6
CGB3	7.944066775377012e-6
RPL23A	7.943394861238807e-6
TTLL13P	7.943394861238807e-6
OR4F6	7.943140600483687e-6
XRCC5	7.93527293368075e-6
ETF1	7.931989453396783e-6
CDH7	7.92432655051431e-6
LIPG	7.923825901426364e-6
PPP1R3C	7.923825901426364e-6
FSBP	7.923825901426364e-6
AC008770.2	7.923825901426364e-6
NAAA	7.92196314103087e-6
DST	7.92196314103087e-6
NEFH	7.920653757177968e-6
FBXL7	7.918718656369087e-6
ANXA8	7.918718656369087e-6
SYNDIG1	7.916085165385681e-6
MLLT1	7.916085165385681e-6
SRP9	7.916085165385681e-6
TEFM	7.916085165385681e-6
PRB3	7.916085165385681e-6
PPME1	7.916085165385681e-6
ZNF658	7.916085165385681e-6
CHGA	7.913672024093622e-6
SYT2	7.911422446886886e-6
P3H3	7.891999837341092e-6
LRRC19	7.890217994003326e-6
AP3M2	7.888989380209803e-6
ELAVL3	7.888989380209803e-6
LINC02203	7.888989380209803e-6
GTF3C6	7.886030858867204e-6
CISD1	7.884498137350848e-6
HERC4	7.882168708065998e-6
HUNK	7.879915381930278e-6
TMEM266	7.871362229112646e-6
PNPT1	7.864714352967165e-6
GSTM3	7.863581422791065e-6
STK32A	7.863581422791065e-6
CTAGE1	7.863581422791065e-6
SLC7A6	7.862214964258742e-6
CCL4	7.862214964258742e-6
ZNF416	7.860514150348538e-6
RNF149	7.860514150348538e-6
SMIM26	7.860514150348538e-6
EPPIN	7.848839416690644e-6
SLC25A46	7.847768151041669e-6
HPX	7.842563439755312e-6
VPS8	7.842563439755312e-6
BGLAP	7.840929620949848e-6
OR9A4	7.840929620949848e-6
HJURP	7.837870852855473e-6
SRGAP2B	7.837870852855473e-6
AARS1	7.833440817992619e-6
SMIM23	7.819203552033514e-6
ARF6	7.81431682772886e-6
IL20	7.814245650848011e-6
RTN4RL2	7.811938035849532e-6
A1CF	7.809411731140194e-6
LRRC4C	7.799559398321338e-6
DBX2	7.798390930649316e-6
SYT12	7.79443488891922e-6
SMNDC1	7.792457093030389e-6
MAP4K5	7.787523623301069e-6
BAAT	7.786908190624345e-6
PTGES3L	7.784540876999737e-6
TMEM8B	7.779975711236673e-6
SEMA3D	7.779975711236673e-6
ABCC5	7.77589568228692e-6
HEATR4	7.77589568228692e-6
UBE2K	7.765160875224322e-6
TNIK	7.765160875224322e-6
ZNF610	7.765160875224322e-6
FICD	7.765160875224322e-6
POTEF	7.764271091195833e-6
TG	7.7634918164133e-6
ETNK1	7.7634918164133e-6
TNS1	7.76074569462308e-6
LIPH	7.757039627357248e-6
KCTD21	7.757039627357248e-6
UBXN8	7.745598240603472e-6
BCL7B	7.745598240603472e-6
MARCHF8	7.745598240603472e-6
MTRES1	7.742945421826031e-6
HNF4A	7.736645260117812e-6
SGCG	7.736645260117812e-6
AP1M2	7.736645260117812e-6
ACTL7B	7.736645260117812e-6
LCAT	7.735950283499292e-6
CHRD	7.733220031129357e-6
HOPX	7.733220031129357e-6
RNF123	7.731352599889434e-6
ZSCAN21	7.731352599889434e-6
OR6N2	7.731352599889434e-6
ARHGAP4	7.7300676430657e-6
PRPF38A	7.7300676430657e-6
C1orf87	7.7300676430657e-6
NCKAP5L	7.728971411747858e-6
C11orf98	7.728112554772055e-6
REPS1	7.720596886898952e-6
AP5B1	7.715136725946267e-6
SNTN	7.709010085677736e-6
APOBEC3B	7.699331632095043e-6
AK8	7.695901755019297e-6
AC011462.1	7.695901755019297e-6
SCIN	7.693820499545802e-6
BMP8B	7.693820499545802e-6
PTPRF	7.693820499545802e-6
HNRNPCL3	7.693820499545802e-6
BTN2A1	7.690639596027875e-6
CAMSAP3	7.685679740011313e-6
COX6A1	7.679864717371643e-6
CDO1	7.676913603266243e-6
TSLP	7.66873682072745e-6
GOLT1A	7.66873682072745e-6
CYB5D2	7.661392595337497e-6
ZNF420	7.661392595337497e-6
FANCC	7.650849774918175e-6
ZNF189	7.650824236878393e-6
PRCC	7.650824236878393e-6
METTL21A	7.650824236878393e-6
RANBP2	7.650824236878393e-6
PLCD1	7.650824236878393e-6
TCEAL3	7.650824236878393e-6
PBDC1	7.64746392747042e-6
TBRG4	7.64746392747042e-6
EPHA2	7.64746392747042e-6
DECR2	7.64746392747042e-6
AQR	7.64562474903783e-6
PPP3CB	7.64562474903783e-6
STARD3	7.64562474903783e-6
MPC1L	7.64562474903783e-6
ZNF705A	7.64559288156891e-6
LGI1	7.636895120240273e-6
ROBO3	7.636895120240273e-6
ALDH18A1	7.633775651760873e-6
HUWE1	7.631281320897826e-6
C3orf14	7.62729209430711e-6
SGCE	7.62729209430711e-6
PNRC1	7.62729209430711e-6
MTHFD2	7.622261046839565e-6
RBX1	7.621681020354302e-6
OCRL	7.6188702080966985e-6
PAMR1	7.6188702080966985e-6
HDAC7	7.616203741110977e-6
DELE1	7.616203741110977e-6
FOXN1	7.616203741110977e-6
CHST8	7.616203741110977e-6
SULT6B1	7.616203741110977e-6
GATAD2B	7.616203741110977e-6
CCDC25	7.616203741110977e-6
UBE2C	7.616203741110977e-6
LHFPL6	7.616203741110977e-6
KPNA7	7.616203741110977e-6
TMA16	7.616203741110977e-6
FZR1	7.609451543221666e-6
SPOP	7.609451543221666e-6
CLUH	7.609451543221666e-6
THAP12	7.609451543221666e-6
OR8B8	7.609451543221666e-6
AMY1A	7.609451543221666e-6
PRSS2	7.609451543221666e-6
FAAH	7.605086060532004e-6
VXN	7.596946751371378e-6
LYL1	7.59465560866416e-6
MT2A	7.5868466284810005e-6
RPS2	7.5868466284810005e-6
SCN2B	7.5868466284810005e-6
SPATA3	7.5868466284810005e-6
FADD	7.581549461960314e-6
PCDHB12	7.571440296972391e-6
C9orf135	7.568758202208122e-6
TRIM7	7.5672519685269856e-6
RPL38	7.561290759548069e-6
ITGB3BP	7.550098311810318e-6
OR52A5	7.550098311810318e-6
EHMT1	7.550098311810318e-6
ARRDC5	7.550069392140646e-6
CHRNA3	7.541841890565506e-6
MT1F	7.540310365478259e-6
EPHA3	7.536941898578535e-6
ARL6	7.533960454568279e-6
WNT5B	7.528084523735642e-6
NCF4	7.52724978985034e-6
FOXO3	7.52724978985034e-6
NPPB	7.52724978985034e-6
PGLS	7.52724978985034e-6
CCM2	7.52724978985034e-6
GPR132	7.526338758166374e-6
MAST4	7.523969040370744e-6
PSMA7	7.521477001361161e-6
COX18	7.521477001361161e-6
NET1	7.521477001361161e-6
MTRNR2L3	7.518068337668574e-6
CDK19	7.512249071286769e-6
KIR2DL4	7.499927654027964e-6
GPR18	7.497038508742349e-6
STK33	7.497038508742349e-6
MYL3	7.497038508742349e-6
PRDM11	7.4963738864771085e-6
ICAM5	7.4963738864771085e-6
TROAP	7.4963738864771085e-6
SAXO1	7.4963738864771085e-6
WDR31	7.493479266912455e-6
SSH3	7.493196962028176e-6
TRAIP	7.493196962028176e-6
CCDC13	7.492310347247529e-6
DDX54	7.490743857638735e-6
GATA4	7.490743857638735e-6
UVRAG	7.490743857638735e-6
VASP	7.486263089079367e-6
EARS2	7.482976141085608e-6
RRP9	7.482976141085608e-6
WASF3	7.482976141085608e-6
SHISA3	7.482976141085608e-6
ADH1B	7.482976141085608e-6
CCDC85C	7.482976141085608e-6
HAUS3	7.480044118328618e-6
C7orf31	7.473096544423725e-6
RBM5	7.4699804996567454e-6
PIAS4	7.4699804996567454e-6
GCA	7.4699804996567454e-6
RGS22	7.4699804996567454e-6
ANAPC10	7.4699804996567454e-6
CCDC126	7.4699804996567454e-6
BBS12	7.4699804996567454e-6
SCAF8	7.4699804996567454e-6
MTFR2	7.467396755354455e-6
COG2	7.46664063791473e-6
GPLD1	7.462209890794763e-6
CPSF3	7.462209890794763e-6
PTCHD4	7.462209890794763e-6
KRIT1	7.4592858267006664e-6
SLTM	7.4592858267006664e-6
SP7	7.4592858267006664e-6
UAP1L1	7.4592858267006664e-6
TSPAN5	7.459273481224599e-6
PHF23	7.457515264227296e-6
OR1I1	7.457515264227296e-6
CD58	7.457515264227296e-6
ANG	7.457515264227296e-6
ANXA2R	7.457512811340357e-6
ZNF540	7.455550672651902e-6
NME1	7.455550672651902e-6
GNPDA2	7.446542455086861e-6
UCP3	7.4424923079455035e-6
FAHD1	7.4403891115499e-6
PPM1G	7.440374312655405e-6
SEC22A	7.4345809118725895e-6
CIB2	7.4345809118725895e-6
TMEM248	7.431281413149249e-6
EFNA2	7.41131935437731e-6
IL1A	7.41131935437731e-6
ZSCAN26	7.41131935437731e-6
BCOR	7.4105031490929025e-6
ZSWIM6	7.410433959754928e-6
PYCARD	7.408452135825025e-6
MMGT1	7.402919526503211e-6
PHF2	7.402919526503211e-6
C21orf62	7.402919526503211e-6
PAPOLB	7.402919526503211e-6
RPS5	7.401619750544875e-6
GCH1	7.401619750544875e-6
GABBR2	7.401619750544875e-6
LYPD6B	7.401619750544875e-6
ZKSCAN2	7.401619750544875e-6
QKI	7.39654295504489e-6
CD70	7.39654295504489e-6
N4BP2L1	7.39654295504489e-6
TRIM11	7.39654295504489e-6
EEF1AKMT4	7.39654295504489e-6
GANAB	7.385860904273346e-6
ZFP69	7.385860904273346e-6
HTR5A	7.369992866822508e-6
MRPS18C	7.359669119194935e-6
OTOR	7.354913489063076e-6
ZBTB14	7.353813383014817e-6
SF3A1	7.349045634277467e-6
SETMAR	7.349045634277467e-6
DOT1L	7.347198420567225e-6
AC010255.2	7.347198420567225e-6
DNAJC11	7.3458310851455965e-6
CD48	7.3458310851455965e-6
LRRC75B	7.3458310851455965e-6
FIGNL2	7.3458310851455965e-6
FAT4	7.344662182033628e-6
ZYG11A	7.344662182033628e-6
DMD	7.344119821988158e-6
TBL1Y	7.343040744329335e-6
ZNF280D	7.343040744329335e-6
LYPLAL1	7.343040744329335e-6
ZNF554	7.343040744329335e-6
OR1A1	7.343040744329335e-6
RPS6KA6	7.342272198133041e-6
ZNF814	7.339302378061807e-6
WDR6	7.337902122469689e-6
SLC22A8	7.337498865663636e-6
FKRP	7.337498865663636e-6
OR2J3	7.337498865663636e-6
CRYGS	7.321156288636958e-6
IGBP1P2	7.321156288636958e-6
ERICH1	7.3175308167599256e-6
COPS7A	7.314352195773568e-6
CCDC150	7.314352195773568e-6
ZGPAT	7.314352195773568e-6
TMEM88B	7.314352195773568e-6
RGPD3	7.30458265086612e-6
EMB	7.30458265086612e-6
PEMT	7.302415354003351e-6
COQ5	7.287495836433442e-6
AMACR	7.287495836433442e-6
VHL	7.2753592284176505e-6
TSACC	7.27024869247153e-6
OR8B12	7.268233757357649e-6
LCN6	7.266650268578599e-6
GLRX3	7.265962750888612e-6
SNAP47	7.265962750888612e-6
WWC3	7.265863075089867e-6
EIF3D	7.264376405996042e-6
MYOC	7.262979442528493e-6
PHKA2	7.262979442528493e-6
EXOSC2	7.262979442528493e-6
SNRPD3	7.2588388909620305e-6
EI24	7.256339927831543e-6
DMAC2	7.247354109502277e-6
STRIP2	7.245973538894114e-6
FNBP1L	7.245973538894114e-6
GTF2IRD2B	7.245973538894114e-6
PLSCR3	7.245973538894114e-6
CEP43	7.245973538894114e-6
AL441992.2	7.245973538894114e-6
WDR3	7.244666952992627e-6
EPM2A	7.2374431598896056e-06
IRF2BPL	7.2374431598896056e-06
TFDP1	7.221273700578867e-6
EID3	7.219854694861067e-6
ZNF181	7.216682538581259e-6
PLIN2	7.2087559435284785e-6
CMSS1	7.208303304471149e-6
GREB1L	7.2077598886748625e-6
STEAP1B	7.206501969739673e-6
MFSD12	7.206501969739673e-6
TNFSF10	7.203402035705773e-6
IQCD	7.203402035705773e-6
AKT1S1	7.203402035705773e-6
CD302	7.203402035705773e-6
OR5H1	7.184611195926981e-6
SLC25A3	7.181515937364167e-6
PQBP1	7.181515937364167e-6
GNLY	7.17651970417591e-6
MYC	7.17651970417591e-6
AL136295.5	7.17651970417591e-6
ACIN1	7.174158921767839e-6
NFIC	7.173162344689919e-6
EXOC4	7.168435542035852e-6
CRYBG3	7.166912841052951e-6
AGBL1	7.166778730065593e-6
MEOX2	7.161020824913613e-6
MYRF	7.152220079340521e-6
CAMSAP2	7.150655189972845e-6
PDCD7	7.147789275807133e-6
FSTL3	7.1443894607483824e-6
CLDN11	7.142773977045104e-6
NDUFA5	7.142773977045104e-6
NEDD8	7.142773977045104e-6
PDE4DIP	7.142773977045104e-6
PGAP1	7.142773977045104e-6
LSS	7.1422448184869395e-6
DCUN1D2	7.138231854433948e-6
DRG1	7.137976835368123e-6
ETFBKMT	7.137438504445678e-6
TNNI1	7.135364950489327e-6
SCNN1B	7.131496228475474e-6
ZNF638	7.130700768121295e-6
RYR1	7.130700768121295e-6
TRPC7	7.123404609931956e-6
