"","norm_DE"
"MAP3K21",2.47559635018946e-06
"LHX8",2.47559635018946e-06
"PUM1",2.47310033475634e-06
"SPDYE1",2.47310033475634e-06
"TSSK4",2.47310033475634e-06
"ST6GAL2",2.47310033475634e-06
"MSS51",2.47310033475634e-06
"FABP6",2.47310033475634e-06
"MICOS13",2.47310033475634e-06
"NOA1",2.47249558589748e-06
"MAP3K1",2.47249558589748e-06
"NXPE1",2.47249558589748e-06
"HSF4",2.47249558589748e-06
"NEK6",2.47249558589748e-06
"FAM149B1",2.47249558589748e-06
"PRKCD",2.47249558589748e-06
"ATP6V0E2",2.47249558589748e-06
"RGPD2",2.47249558589748e-06
"ARL15",2.47249558589748e-06
"COL25A1",2.47249558589748e-06
"ATP8A2",2.47247189261214e-06
"NPIPB12",2.47247189261214e-06
"LIN54",2.46950935519281e-06
"SULT4A1",2.46821167652216e-06
"ZNF665",2.45963920995425e-06
"SUPT5H",2.45761137856668e-06
"SVIP",2.45761137856668e-06
"ESR1",2.45065862645524e-06
"SCYL1",2.45031716634987e-06
"OGN",2.44902338794904e-06
"CCNJ",2.44902338794904e-06
"TSPAN11",2.44902338794904e-06
"HSPA4",2.44902338794904e-06
"PRPH2",2.4347622565418e-06
"PLCH2",2.42671255558678e-06
"SPHK2",2.42429629709861e-06
"SAFB",2.42429629709861e-06
"FIBP",2.42429629709861e-06
"MDM4",2.42429629709861e-06
"SLCO1C1",2.41830036140709e-06
"BAIAP2L1",2.41626151008851e-06
"SVOPL",2.41626151008851e-06
"MCL1",2.41451607233199e-06
"WDR72",2.41451607233199e-06
"NRN1L",2.41451607233199e-06
"HOXD13",2.41147671388163e-06
"IDO2",2.40616915798805e-06
"KHNYN",2.40483468088072e-06
"ZNF525",2.40483468088072e-06
"SMIM34B",2.40483468088072e-06
"LYSMD2",2.40480833110818e-06
"ZNF85",2.40263347855967e-06
"NDUFA1",2.40263347855967e-06
"NKIRAS1",2.40263347855967e-06
"TCF7",2.39385658423175e-06
"NUDT7",2.39385658423175e-06
"LEMD3",2.39385658423175e-06
"CAB39L",2.39114926616224e-06
"FLCN",2.39114926616224e-06
"HBG1",2.39114926616224e-06
"EXOC8",2.3862972427417e-06
"PCGF3",2.3862972427417e-06
"FXYD6",2.3862228145442e-06
"PLPPR5",2.38382942572729e-06
"PSMG2",2.38382942572729e-06
"DNAI3",2.38382942572729e-06
"AHNAK2",2.38302360088795e-06
"MPP2",2.37468640555023e-06
"CD274",2.37468640555023e-06
"GRAMD1C",2.37468640555023e-06
"XPO6",2.3718756697657e-06
"COL9A2",2.36759792369029e-06
"LTA4H",2.36624003165459e-06
"AC012309.1",2.36413578299821e-06
"TMEM144",2.36244242102344e-06
"LMBRD2",2.36175848714141e-06
"MFSD5",2.35408528363696e-06
"POU3F2",2.35354565092001e-06
"KSR1",2.35352075649801e-06
"ORM2",2.35249310486526e-06
"CPEB4",2.34872132245794e-06
"TPRG1L",2.34872132245794e-06
"SPDYC",2.34872132245794e-06
"HIF3A",2.34559311596303e-06
"ZNF234",2.34559311596303e-06
"PHACTR1",2.34473927244171e-06
"ADRA1A",2.34473927244171e-06
"VPS13B",2.34241705504511e-06
"ABRACL",2.33073256721463e-06
"KCNK2",2.32129081165459e-06
"GPR1",2.32129081165459e-06
"BDP1",2.3202687474057e-06
"PIP5KL1",2.3202687474057e-06
"NUDT1",2.31738991005169e-06
"MEIOC",2.31738991005169e-06
"AP002373.1",2.31738991005169e-06
"CBY2",2.31438343490305e-06
"GAPDH",2.31115103137481e-06
"EMG1",2.31115103137481e-06
"AL357673.1",2.31115103137481e-06
"HOXA6",2.31067318825111e-06
"SMAD5",2.31054974321411e-06
"SERP1",2.31054974321411e-06
"UQCC3",2.31054974321411e-06
"AC091057.5",2.30986784262141e-06
"FEM1B",2.30646402515164e-06
"UBE2G1",2.30277127830409e-06
"STX17",2.30176178888854e-06
"FOXD4L3",2.30176178888854e-06
"BLOC1S5",2.30176178888854e-06
"ANKRD54",2.29969717232549e-06
"RIPK2",2.29969717232549e-06
"HCN1",2.29969717232549e-06
"C12orf42",2.29969717232549e-06
"SLC8A1",2.29969717232549e-06
"CACNG7",2.29681587452029e-06
"FOXN4",2.29681587452029e-06
"C8orf34",2.29681587452029e-06
"MYBPC3",2.29586350637344e-06
"LINS1",2.29442515051737e-06
"SMG5",2.29329843312201e-06
"LXN",2.28756237750678e-06
"COA3",2.28349327192807e-06
"LY6G6F",2.28349327192807e-06
"IQSEC1",2.28296844292758e-06
"FAXC",2.28296844292758e-06
"LSM12",2.28272815381748e-06
"GPALPP1",2.27815063777529e-06
"GPR75",2.27785105764438e-06
"KCNMB2",2.27689922921123e-06
"SMIM32",2.27689922921123e-06
"GSR",2.27544900272823e-06
"SNX27",2.26832768650692e-06
"PNPLA4",2.26608376356356e-06
"RSPH6A",2.26608376356356e-06
"EIF2AK4",2.26608376356356e-06
"GLCE",2.26608376356356e-06
"ABL2",2.26608376356356e-06
"AMMECR1L",2.26608376356356e-06
"MAGEH1",2.26608376356356e-06
"ZNF79",2.26608376356356e-06
"AC000093.1",2.26608376356356e-06
"CLYBL",2.26041495313064e-06
"TBC1D3B",2.26041495313064e-06
"MC1R",2.25554711437129e-06
"FOSB",2.25098158835998e-06
"GPATCH4",2.25049136417397e-06
"DOC2A",2.25014592898435e-06
"TFCP2",2.24430646029231e-06
"PRICKLE4",2.24430646029231e-06
"MYOCOS",2.24038354722219e-06
"CCDC83",2.2394385973527e-06
"ZNF701",2.2394385973527e-06
"DDX51",2.2394385973527e-06
"ZNF316",2.2394385973527e-06
"STMND1",2.2394385973527e-06
"KCNG4",2.23758004187665e-06
"DROSHA",2.23546781151758e-06
"ZXDC",2.23075586298514e-06
"SGSM1",2.23075586298514e-06
"RHNO1",2.23075586298514e-06
"CEND1",2.23075586298514e-06
"MTARC1",2.23075586298514e-06
"TBC1D17",2.22974201503813e-06
"HRG",2.22974201503813e-06
"ATP13A1",2.22950622488944e-06
"RCCD1",2.22950622488944e-06
"FAM81A",2.22904066000781e-06
"AC008676.3",2.22904066000781e-06
"IQCA1",2.22902742958577e-06
"ADGRE3",2.22509235825899e-06
"RTEL1",2.22509235825899e-06
"GMPPA",2.2178882799565e-06
"S100P",2.2178882799565e-06
"NEO1",2.21273711036904e-06
"NUP62",2.21273711036904e-06
"MTHFD1",2.2105193286068e-06
"PTCHD1",2.20849554105348e-06
"UNKL",2.20773159109745e-06
"EFCAB2",2.20773159109745e-06
"C2orf83",2.20718604369984e-06
"PHGDH",2.20465243835705e-06
"LHX2",2.20465243835705e-06
"MAP3K8",2.20465243835705e-06
"PADI1",2.20465243835705e-06
"RLN3",2.20465243835705e-06
"DSCAM",2.20465243835705e-06
"RGS19",2.20465243835705e-06
"PRSS38",2.20465243835705e-06
"PCSK1N",2.2035299910354e-06
"OR6K2",2.2035299910354e-06
"KLK11",2.19044455405714e-06
"SFXN1",2.18145745613875e-06
"USP40",2.18063824274147e-06
"TTC1",2.18063824274147e-06
"PBXIP1",2.18063824274147e-06
"CCDC8",2.18063824274147e-06
"FAP",2.17912491983193e-06
"FLNA",2.17912491983193e-06
"KCNMB1",2.17423777211458e-06
"SMC5",2.16767133566004e-06
"FMOD",2.16570243277421e-06
"ZNF563",2.16570243277421e-06
"FGB",2.16506325774262e-06
"ALDH3B1",2.16428127214365e-06
"RAB10",2.16359326041318e-06
"AGAP2",2.16359326041318e-06
"ZACN",2.16359326041318e-06
"SYNRG",2.16359326041318e-06
"JAGN1",2.16317511465157e-06
"ORAI1",2.16317511465157e-06
"LY6G6E",2.15642396655338e-06
"NLE1",2.15341369660908e-06
"ACTG1",2.15085632193419e-06
"RPLP2",2.14381966290901e-06
"RAB30",2.14017793416087e-06
"DDO",2.14017793416087e-06
"DNMBP",2.13717067793263e-06
"CARD14",2.13643471010974e-06
"CYP2U1",2.13257844103581e-06
"CLVS1",2.13257844103581e-06
"DNAJB4",2.13051911370042e-06
"FFAR2",2.12624030798113e-06
"ZNF117",2.12624030798113e-06
"EFCAB9",2.12624030798113e-06
"SPESP1",2.12624030798113e-06
"PTRH2",2.11987868558555e-06
"CRNKL1",2.11424765312041e-06
"PTCD1",2.11204084460646e-06
"PLA2G4E",2.11204084460646e-06
"GOLM2",2.11190019041681e-06
"LRRC10",2.11190019041681e-06
"WFDC3",2.10266125387529e-06
"NCS1",2.10088630827155e-06
"CDC25C",2.09635502415312e-06
"EFHD1",2.08868170442656e-06
"TPSG1",2.08868170442656e-06
"C1orf56",2.08868170442656e-06
"FANCF",2.08868170442656e-06
"SFMBT2",2.08868170442656e-06
"KCTD14",2.08863641781729e-06
"CACNA2D1",2.08863641781729e-06
"HS6ST2",2.08668100471548e-06
"MCFD2",2.08668100471548e-06
"CEACAM6",2.08178349888434e-06
"RAB2A",2.08082895637466e-06
"GLT8D2",2.08082895637466e-06
"GUCD1",2.08082895637466e-06
"IL19",2.08082895637466e-06
"SERPING1",2.08082895637466e-06
"NBAS",2.08082895637466e-06
"APEX2",2.08082895637466e-06
"KRT86",2.08082895637466e-06
"SLC9C1",2.08082895637466e-06
"ZNF594",2.08082895637466e-06
"OR6A2",2.08082895637466e-06
"NYX",2.08082895637466e-06
"NDUFA7",2.08082895637466e-06
"IPO9",2.07975761967192e-06
"KLF15",2.07480071262616e-06
"PIP5K1B",2.07399762671599e-06
"RANBP3",2.06544674674992e-06
"PTPRU",2.06491987653548e-06
"SAC3D1",2.06491987653548e-06
"MAP3K5",2.06360279101938e-06
"NOMO1",2.06269021667848e-06
"CCNY",2.06269021667848e-06
"MRPS27",2.06269021667848e-06
"DDA1",2.06269021667848e-06
"GNL2",2.06269021667848e-06
"MSRB2",2.06269021667848e-06
"SLC16A12",2.06269021667848e-06
"RPP25L",2.06269021667848e-06
"CFL1",2.06269021667848e-06
"IRAK4",2.06269021667848e-06
"DYNC2I1",2.06074435445911e-06
"TMCO6",2.05709250446469e-06
"SPIN2A",2.05709250446469e-06
"FAM122B",2.05709250446469e-06
"PSMG3",2.05709250446469e-06
"BPTF",2.05709250446469e-06
"ANGPTL5",2.05709250446469e-06
"ACAT2",2.05691050228972e-06
"GGH",2.05691050228972e-06
"MLKL",2.05287027072347e-06
"RAB5C",2.05190658651594e-06
"EXPH5",2.05190658651594e-06
"PSPN",2.05190658651594e-06
"ANKS4B",2.05190658651594e-06
"TNPO2",2.05136455296982e-06
"CERS2",2.05136455296982e-06
"LMOD1",2.05136455296982e-06
"CD2BP2",2.05136455296982e-06
"CDK5R2",2.0447993762398e-06
"TSNAX",2.03927124525755e-06
"FEZF2",2.03927124525755e-06
"CHAC2",2.03859470095274e-06
"HTR3A",2.03859470095274e-06
"HGS",2.03859470095274e-06
"OR2AG2",2.03859470095274e-06
"GJA3",2.03644377206625e-06
"PKIA",2.03644377206625e-06
"ATF7IP",2.03457996238092e-06
"LRP11",2.03428263870434e-06
"SNRNP70",2.03369142086206e-06
"ANKRD7",2.03369142086206e-06
"RBM19",2.03369142086206e-06
"PDK1",2.03369142086206e-06
"NAA38",2.03369142086206e-06
"TCF24",2.03369142086206e-06
"MYO9A",2.03082680764488e-06
"ZC3H14",2.02282793500576e-06
"CUBN",2.02282793500576e-06
"EBPL",2.02282793500576e-06
"ZNF557",2.02282793500576e-06
"SH3BP5",2.02282793500576e-06
"STRIP1",2.02282793500576e-06
"ANO4",2.02282793500576e-06
"B3GNT5",2.02282793500576e-06
"ABHD6",2.02031098108166e-06
"NAGS",2.01534830909021e-06
"MAT2B",2.01523317345657e-06
"COQ8B",2.01405396523105e-06
"CALHM1",2.00885635618032e-06
"CHKB",2.00631024613418e-06
"TTBK1",2.00631024613418e-06
"ELOVL2",2.00631024613418e-06
"SYT8",2.00573783631126e-06
"MTOR",2.00573783631126e-06
"SLC39A5",2.00337765147998e-06
"SLC5A12",2.00337765147998e-06
"CHST9",2.00337765147998e-06
"PLA2G2F",2.00337765147998e-06
"MN1",2.00337765147998e-06
"WDR45",2.00337765147998e-06
"TMEM229B",2.00337765147998e-06
"RUNDC1",2.00337765147998e-06
"TIMMDC1",2.00153288908597e-06
"ARF1",1.99807023112258e-06
"HNRNPDL",1.99807023112258e-06
"DCLK3",1.99807023112258e-06
"FRAT2",1.99807023112258e-06
"C14orf93",1.99705956434634e-06
"CA12",1.99611952798609e-06
"CRTAC1",1.99611952798609e-06
"PDGFRL",1.99611952798609e-06
"GHRHR",1.99611952798609e-06
"UBIAD1",1.99611952798609e-06
"SSR1",1.99611952798609e-06
"MYD88",1.99611952798609e-06
"HSF1",1.99611952798609e-06
"LEKR1",1.99611952798609e-06
"CCDC163",1.99611952798609e-06
"SLC1A3",1.99454523742384e-06
"NUP188",1.99454523742384e-06
"CTCF",1.99454523742384e-06
"DCAF4",1.99450132209991e-06
"USPL1",1.99034168728286e-06
"DCX",1.9833615598605e-06
"ZNF132",1.97759829855479e-06
"ZMYND10",1.9765671360191e-06
"RPA3",1.9765671360191e-06
"PRMT1",1.9765671360191e-06
"HSPD1",1.9765671360191e-06
"MNDA",1.9765671360191e-06
"VPS52",1.9765671360191e-06
"ASPN",1.97394959036089e-06
"GHSR",1.97394959036089e-06
"EBP",1.97394959036089e-06
"OR56A1",1.97394959036089e-06
"CAPN1",1.96345717614048e-06
"CD5L",1.96345717614048e-06
"KCNA1",1.96345717614048e-06
"SPSB2",1.96345717614048e-06
"SENP6",1.96345717614048e-06
"IPPK",1.96345717614048e-06
"SMPDL3B",1.96345717614048e-06
"IMPA1",1.96345717614048e-06
"STT3A",1.96345717614048e-06
"GNS",1.96345717614048e-06
"CCT5",1.96345717614048e-06
"PTGIR",1.96345717614048e-06
"PEX19",1.96345717614048e-06
"CHRM1",1.96345717614048e-06
"LAMTOR4",1.96345717614048e-06
"ABCF1",1.96345717614048e-06
"ZNF285",1.96345717614048e-06
"ZNF768",1.96298587892494e-06
"ZNF43",1.96111244184591e-06
"COL17A1",1.96002023623099e-06
"HAPLN2",1.96002023623099e-06
"TCN1",1.95972767367048e-06
"HIGD2A",1.95723478274804e-06
"RAB24",1.95723478274804e-06
"CACNG1",1.95555683997644e-06
"MPDU1",1.95555683997644e-06
"BCAS3",1.95555683997644e-06
"SHC3",1.95555683997644e-06
"FBXW12",1.95555683997644e-06
"ARHGAP45",1.95555683997644e-06
"ZNF585A",1.95555683997644e-06
"MMP25",1.95289289372977e-06
"HOXA5",1.95283068762729e-06
"LATS2",1.95283068762729e-06
"CAMK2N2",1.95283068762729e-06
"CA8",1.95283068762729e-06
"PLCXD1",1.9507885423459e-06
"TBPL2",1.94877803423458e-06
"MFSD4B",1.9417418880687e-06
"PDHB",1.93536231310435e-06
"CYTH2",1.93143215749933e-06
"SNTA1",1.92842527280594e-06
"SLC26A3",1.92084980446409e-06
"H2AC6",1.92068008213626e-06
"LIN28A",1.91594709216948e-06
"INAVA",1.9147805614082e-06
"KLHL2",1.89875246930319e-06
"TAF12",1.89875246930319e-06
"DTNB",1.89875246930319e-06
"ZNF480",1.89875246930319e-06
"RPP21",1.89875246930319e-06
"GPM6A",1.89379012527395e-06
"PTGDR2",1.89379012527395e-06
"TYMP",1.89205767827319e-06
"KLHDC7B",1.89205767827319e-06
"RRAS2",1.89205767827319e-06
"FAM178B",1.89205767827319e-06
"MCRIP2",1.89205767827319e-06
"PPM1H",1.88368074058235e-06
"NEK11",1.88026360994266e-06
"SINHCAF",1.87507132393915e-06
"TPI1",1.87253417492595e-06
"CCDC59",1.87253417492595e-06
"DCLK2",1.87225509766942e-06
"RPL17",1.87225509766942e-06
"POLR1F",1.8710199166584e-06
"ZNF618",1.8710199166584e-06
"RACGAP1",1.8710199166584e-06
"BSND",1.8710199166584e-06
"HNRNPC",1.86740118061189e-06
"POLR1E",1.86740118061189e-06
"CD2AP",1.86599289443464e-06
"F8A1",1.85321386559814e-06
"CCDC136",1.84913921775405e-06
"TTLL1",1.84836340769307e-06
"GFOD2",1.84655771158494e-06
"C2CD4A",1.84599238305463e-06
"PHKA1",1.84516244863127e-06
"TULP3",1.84516244863127e-06
"SIM1",1.84516244863127e-06
"CENPK",1.84516244863127e-06
"DYRK2",1.84516244863127e-06
"OR5A2",1.84252643683086e-06
"DNAJB8",1.84252643683086e-06
"PLCZ1",1.84055175457285e-06
"WDR93",1.83683302696968e-06
"CNGB1",1.82922712911662e-06
"RXFP1",1.82608127019129e-06
"OR51L1",1.81718249094443e-06
"CCDC43",1.81718249094443e-06
"OR52N2",1.81718249094443e-06
"RASGRF1",1.81525127755873e-06
"ZNF891",1.81434437305555e-06
"NUDT4B",1.81350843024561e-06
"ERI1",1.81304460614869e-06
"F12",1.81079728786511e-06
"TTLL2",1.80784916571056e-06
"ADAMTS8",1.80784916571056e-06
"MYO15B",1.80473105938561e-06
"INTS9",1.7965962257205e-06
"APOL5",1.78840378034106e-06
"GJA9",1.78840378034106e-06
"CSDC2",1.78840378034106e-06
"L1CAM",1.78840378034106e-06
"OPN5",1.78509315853692e-06
"RNF146",1.78384834757373e-06
"PDE3B",1.78384834757373e-06
"SDHAF4",1.78384834757373e-06
"ZNF320",1.78384834757373e-06
"SLIT3",1.78384834757373e-06
"TMEM260",1.78161704370123e-06
"NID2",1.78161704370123e-06
"BASP1",1.78161704370123e-06
"CTAGE6",1.78161704370123e-06
"FBLN1",1.78143045637551e-06
"RRM1",1.78143045637551e-06
"GLP1R",1.78014065381558e-06
"CXCL11",1.78014065381558e-06
"LAMC3",1.77058899795205e-06
"USP42",1.77058899795205e-06
"FAIM",1.77058899795205e-06
"SPZ1",1.77058899795205e-06
"PCP2",1.77058899795205e-06
"SHMT1",1.77058899795205e-06
"FAM200B",1.77058899795205e-06
"LITAFD",1.77058899795205e-06
"ZNF543",1.76896048953588e-06
"MTERF2",1.76679604949605e-06
"SPTA1",1.76679604949605e-06
"FUS",1.76415603111937e-06
"CDC25B",1.76415603111937e-06
"LIPA",1.76415603111937e-06
"CDCA3",1.76415603111937e-06
"NPR3",1.76415603111937e-06
"KLK14",1.76415603111937e-06
"NFATC1",1.76415603111937e-06
"OSBPL11",1.76408830216688e-06
"IQCG",1.76213941186014e-06
"CCDC77",1.76213941186014e-06
"BAZ1B",1.75981190017746e-06
"SLC25A16",1.75981190017746e-06
"AC090517.4",1.75981190017746e-06
"ABCA5",1.75234063092917e-06
"ZSCAN30",1.75234063092917e-06
"ERBIN",1.75065397909762e-06
"SLC20A2",1.75065397909762e-06
"SNTB1",1.74699585592555e-06
"GLRB",1.74392502414884e-06
"MEF2B",1.74389312292983e-06
"LAT2",1.74121911190147e-06
"PHLDA2",1.74121911190147e-06
"AADAC",1.73700382375669e-06
"TSSK6",1.73338690493078e-06
"TXNDC15",1.73225604551206e-06
"LRRC56",1.72656100294053e-06
"CDK16",1.7231942674098e-06
"TGFBI",1.7231942674098e-06
"ULK3",1.7231942674098e-06
"ANKRD53",1.7231942674098e-06
"MAPK1IP1L",1.7231942674098e-06
"NOSTRIN",1.72088544853547e-06
"CABLES1",1.71224504614645e-06
"LRRC75A",1.71224504614645e-06
"CCDC137",1.71224504614645e-06
"DNAH10",1.71224504614645e-06
"PRLHR",1.70738733388482e-06
"ATP5ME",1.70738733388482e-06
"GREB1",1.70397292906488e-06
"PIK3C2G",1.70359789937256e-06
"CYP11A1",1.69813271436846e-06
"MTIF3",1.69373498942229e-06
"FGD2",1.69373498942229e-06
"AC072022.2",1.69373498942229e-06
"PLGLB2",1.69325313948185e-06
"MMP23B",1.6907752324003e-06
"TMEM18",1.68941684611937e-06
"PAXBP1",1.68941684611937e-06
"TMEM41A",1.68941684611937e-06
"SIGLECL1",1.68941684611937e-06
"ZNF26",1.68941684611937e-06
"SMIM13",1.6885083396606e-06
"SUCO",1.68624645929428e-06
"ZNF44",1.68624645929428e-06
"TMPRSS11F",1.68624645929428e-06
"SLC35G1",1.68553681497873e-06
"KCNH7",1.68553681497873e-06
"CDH12",1.6848738736584e-06
"RHBDF2",1.68469759882482e-06
"CR1",1.68401121840945e-06
"CIAPIN1",1.68381101082471e-06
"UQCRQ",1.68159578990691e-06
"INO80E",1.68159578990691e-06
"OR2V2",1.67717416518076e-06
"ZNF845",1.67717416518076e-06
"IFT81",1.67711384990598e-06
"SYCE1L",1.67711384990598e-06
"MYO19",1.67711384990598e-06
"FAM118A",1.66469538004137e-06
"ISL2",1.66469538004137e-06
"CKMT1B",1.66285583052716e-06
"SDR39U1",1.66110218492756e-06
"CDK2AP2",1.66110218492756e-06
"PPP1R9B",1.6610271866162e-06
"GIMD1",1.6610271866162e-06
"NEK7",1.66005349520572e-06
"TMC7",1.66005349520572e-06
"NCMAP",1.66005349520572e-06
"THUMPD1",1.65959567432695e-06
"SEC61A2",1.65295254780356e-06
"APC2",1.65295254780356e-06
"DPAGT1",1.65295254780356e-06
"MAP7D2",1.64895239927687e-06
"ERI3",1.64100090499327e-06
"SPART",1.64100090499327e-06
"RBM14",1.64100090499327e-06
"LRAT",1.63400577352552e-06
"WDR1",1.63056751558678e-06
"CFAP54",1.63056751558678e-06
"DRG2",1.62913395421435e-06
"ZNF518A",1.62913395421435e-06
"ZP3",1.62913395421435e-06
"PHF6",1.62398703086194e-06
"ADIG",1.62007368347828e-06
"ANP32E",1.61840594227722e-06
"GCGR",1.61793797303305e-06
"ZXDB",1.6126959113053e-06
"AXDND1",1.61139438807146e-06
"BMP2K",1.60397521253918e-06
"GAL3ST3",1.60397521253918e-06
"HHLA2",1.6022488929363e-06
"VWC2",1.6022488929363e-06
"CSPG5",1.60187735951065e-06
"OR5H14",1.59522305841165e-06
"TSR3",1.59213164656804e-06
"PPP2CB",1.59213164656804e-06
"SUB1",1.59213164656804e-06
"XPO7",1.59213164656804e-06
"ZFHX2",1.59213164656804e-06
"FANCD2",1.59213164656804e-06
"HYOU1",1.59213164656804e-06
"PVALEF",1.59213164656804e-06
"SH3RF3",1.59182874121985e-06
"CARD16",1.58518573400525e-06
"CDPF1",1.58518573400525e-06
"SLC35F6",1.58518573400525e-06
"HAMP",1.585124124573e-06
"TBC1D12",1.58362158947138e-06
"CRYL1",1.58196884232927e-06
"UMAD1",1.5803905629536e-06
"MCCC1",1.58023051168253e-06
"ICAM1",1.58009460036962e-06
"POLR2L",1.58009460036962e-06
"ZNF774",1.5784088295926e-06
"ZNF620",1.57522740796566e-06
"TRIM15",1.5747202832601e-06
"SLC5A1",1.57364853211704e-06
"RCC1",1.56552710079686e-06
"UNC93A",1.56484368952406e-06
"KCNH5",1.56304514993133e-06
"STUM",1.56304514993133e-06
"DKK3",1.56072203586461e-06
"RHD",1.56072203586461e-06
"AADACL3",1.55824751872027e-06
"APOD",1.55166758695411e-06
"BCCIP",1.55003145270432e-06
"PRDM6",1.5495353439114e-06
"PROX1",1.5495353439114e-06
"TLN1",1.54921499571952e-06
"KLHL29",1.54792680767936e-06
"CADM2",1.54730002189352e-06
"ZNF628",1.53933467699455e-06
"LRRC73",1.53766165400204e-06
"FAT3",1.53542455544677e-06
"DIP2B",1.53298194383013e-06
"LPCAT2",1.53298194383013e-06
"BRPF3",1.53298194383013e-06
"SPAM1",1.53298194383013e-06
"CCNA1",1.53298194383013e-06
"MGST3",1.53298194383013e-06
"BOD1",1.53298194383013e-06
"PURB",1.53298194383013e-06
"TMEM168",1.53298194383013e-06
"TAF5",1.53298194383013e-06
"RNASE7",1.53298194383013e-06
"CLMP",1.53298194383013e-06
"DDB1",1.53298194383013e-06
"SH2D1B",1.53298194383013e-06
"ZNF579",1.53298194383013e-06
"RBBP9",1.52455825910021e-06
"GLP2R",1.52354379915215e-06
"DPH2",1.52354379915215e-06
"FDX1",1.52354379915215e-06
"AHRR",1.51994588554483e-06
"ANKH",1.51556286563206e-06
"VEZF1",1.51160811041171e-06
"NPAS1",1.5109158440719e-06
"MRPS2",1.50768136541492e-06
"NR2C2AP",1.50277012846842e-06
"MOGAT2",1.49977568547415e-06
"TRH",1.49977568547415e-06
"HOXC6",1.49977568547415e-06
"SPAG17",1.49858860802474e-06
"POU6F2",1.49470566669057e-06
"SRD5A3",1.49470566669057e-06
"C19orf71",1.49470566669057e-06
"SYT10",1.49210330273522e-06
"CHRNA2",1.49210330273522e-06
"NUP205",1.49210330273522e-06
"FGF1",1.48987251088452e-06
"SYNGR4",1.48871275908349e-06
"SYAP1",1.48871275908349e-06
"NCCRP1",1.4868830222644e-06
"ABCB5",1.48261860030894e-06
"RRM2B",1.48261860030894e-06
"CKAP4",1.48261860030894e-06
"TCTEX1D1",1.48261860030894e-06
"SLC35C1",1.48261860030894e-06
"TSPYL2",1.48261860030894e-06
"ACOT13",1.48008535201152e-06
"ARHGEF18",1.47576529407314e-06
"PLAUR",1.47284562788557e-06
"ISOC2",1.47284562788557e-06
"TMEM126A",1.47284562788557e-06
"CPNE1",1.46965458986194e-06
"AC006030.1",1.46965458986194e-06
"IL17F",1.46824106522556e-06
"ADRA1D",1.46428370364388e-06
"SPG11",1.45651754316512e-06
"NCOA7",1.45651754316512e-06
"NECTIN2",1.45651754316512e-06
"SORT1",1.45651754316512e-06
"AC022415.2",1.45651754316512e-06
"TTLL4",1.45265336260726e-06
"GABRA3",1.44708190051455e-06
"SLC39A9",1.44708190051455e-06
"MLC1",1.44708190051455e-06
"USP9Y",1.44708190051455e-06
"HSPH1",1.44708190051455e-06
"RPAP2",1.44708190051455e-06
"ECD",1.44708190051455e-06
"PAICS",1.44708190051455e-06
"TMEM71",1.44708190051455e-06
"RASEF",1.44708190051455e-06
"SEPTIN5",1.44708190051455e-06
"MYCBP",1.44708190051455e-06
"PPP1R1B",1.44428020869409e-06
"THAP8",1.44428020869409e-06
"MT1E",1.44428020869409e-06
"TRIM32",1.44374604771625e-06
"SH3GLB2",1.4369430326895e-06
"C10orf71",1.4369430326895e-06
"NPIPB2",1.4369430326895e-06
"ARSK",1.43287601087211e-06
"ARL5A",1.42791240246821e-06
"GTF2H3",1.42471160827822e-06
"DERL1",1.42333877347276e-06
"ROGDI",1.42190981220764e-06
"MAP4K1",1.42190981220764e-06
"HOXC11",1.42190981220764e-06
"TMEM59L",1.42186585614724e-06
"LYZ",1.41855439975497e-06
"ACYP1",1.41855439975497e-06
"DSG1",1.41855439975497e-06
"NRSN1",1.41855439975497e-06
"FDXACB1",1.4148344336055e-06
"RBBP6",1.41188653590787e-06
"MRAP2",1.41188653590787e-06
"PGAP3",1.41188653590787e-06
"PXMP2",1.41188653590787e-06
"PGM5",1.40859315536515e-06
"SETDB2",1.4064042675735e-06
"NLRP5",1.40538876614505e-06
"SIGMAR1",1.40499093358464e-06
"SLC12A5",1.4036129600961e-06
"ST6GALNAC1",1.39554294545215e-06
"IMPG1",1.39554294545215e-06
"TDRP",1.39205429144029e-06
"TNFAIP2",1.39205429144029e-06
"KLC4",1.38816021708221e-06
"UNC13C",1.38816021708221e-06
"KRCC1",1.38816021708221e-06
"SMIM30",1.38816021708221e-06
"LUC7L2",1.38479161904666e-06
"PALB2",1.3810636731895e-06
"ZDHHC11",1.3810636731895e-06
"LRRN4CL",1.37547607110901e-06
"OR5V1",1.37427526052841e-06
"SLFN13",1.36788346519758e-06
"METTL1",1.36322337452705e-06
"FNDC3A",1.36322337452705e-06
"RTP3",1.36322337452705e-06
"C6orf58",1.36322337452705e-06
"RTL10",1.36322337452705e-06
"TNFRSF25",1.36322337452705e-06
"OR1G1",1.36151339529343e-06
"SH2D7",1.36151339529343e-06
"PLEC",1.36051566458521e-06
"RYR3",1.36051566458521e-06
"MTAP",1.3590825627768e-06
"OR13D1",1.35645469582863e-06
"EHD1",1.34320926646797e-06
"OPRM1",1.34320926646797e-06
"AFF4",1.34123556221346e-06
"TMEM200B",1.34123556221346e-06
"SLC1A6",1.33752619891051e-06
"DENND3",1.33752619891051e-06
"ACADL",1.33752619891051e-06
"TMC6",1.33752619891051e-06
